problem_class,question,answer
['Job Shop'],"The problem involves scheduling operations for five jobs (Job 0 through Job 4) in a manufacturing facility. Each job consists of two operations that must be performed in sequence, with the second operation starting only after the first operation is completed. All operations have a processing time of 1 unit. Operations from different jobs may share the same machine, and each machine can handle only one operation at a time. The goal is to minimize the total time required to complete all jobs, known as the makespan.

The start time of each operation must be determined, ensuring that the sequence of operations within each job is respected and that no two operations on the same machine overlap. Binary variables are used to determine the order of operations on shared machines. For example, if Operation 0 of Job 0 and Operation 0 of Job 2 are on the same machine, a binary variable indicates whether Operation 0 of Job 0 precedes Operation 0 of Job 2 or vice versa. A large constant (100) is used in the constraints to enforce the correct ordering of operations on shared machines.

The makespan must be at least as large as the completion time of every operation. For example, if Operation 0 of Job 0 finishes at time 2, the makespan must be at least 2. The constraints include precedence constraints within jobs, ensuring that the start time of the second operation is at least 1 unit after the completion of the first operation. Machine capacity constraints ensure that two operations assigned to the same machine do not overlap in time. The solution will provide a schedule that ensures all jobs are completed as quickly as possible, respecting the constraints of machine availability and operation precedence.



Additional information: 
- There are 3 machines, numbered from 0 to 2
- The assignment or operations to machines is the following:
	- Operation 0 of Job 0: Machine 2
	- Operation 1 of Job 0: Machine 0
	- Operation 0 of Job 1: Machine 1
	- Operation 1 of Job 1: Machine 1
	- Operation 0 of Job 2: Machine 2
	- Operation 1 of Job 2: Machine 0
	- Operation 0 of Job 3: Machine 1
	- Operation 1 of Job 3: Machine 0
	- Operation 0 of Job 4: Machine 1
	- Operation 1 of Job 4: Machine 1",5.0
['Flow Shop Scheduling'],"There are 5 jobs labeled as Job 0, Job 1, Job 2, Job 3, and Job 4, and 4 machines labeled as Machine 0, Machine 1, Machine 2, and Machine 3. Each job must be assigned to one of 5 schedule positions (Position 0 to Position 4) on each machine. The goal is to minimize the total completion time of all jobs, which includes the start time of the job in the last schedule position (Position 4) on the last machine (Machine 3) and the processing time of that job. Each job has specific processing times on each machine: Job 0 takes 9 units on Machine 0, 7 units on Machine 1, 5 units on Machine 2, and 6 units on Machine 3; Job 1 takes 7 units on Machine 0, 10 units on Machine 1, 10 units on Machine 2, and 8 units on Machine 3; Job 2 takes 6 units on Machine 0, 9 units on Machine 1, 9 units on Machine 2, and 8 units on Machine 3; Job 3 takes 10 units on Machine 0, 10 units on Machine 1, 7 units on Machine 2, and 8 units on Machine 3; Job 4 takes 6 units on Machine 0, 10 units on Machine 1, 5 units on Machine 2, and 10 units on Machine 3. Each schedule position on each machine must be assigned exactly one job, and each job must be assigned to exactly one schedule position across all machines. The start time of a job on the next machine must be at least equal to its completion time on the current machine. Additionally, the start time of a job in the next schedule position must be at least equal to the completion time of the job in the current position on the same machine. The processing times for the jobs in the last schedule position (Position 4) are: Job 0 takes 6 units, Job 1 takes 8 units, Job 2 takes 8 units, Job 3 takes 8 units, and Job 4 takes 10 units. The start time of the job in Position 4 on Machine 3 is a critical factor in the objective function. The decision variables include assigning each job to a specific schedule position on each machine and determining the start times of each job on each machine to ensure all constraints are satisfied. The objective is to minimize the total completion time of all jobs while adhering to the constraints of the manufacturing process.",67.0
['Job Shop'],"There are 7 jobs, each consisting of 2 operations that must be processed in sequence. Each operation takes exactly 1 unit of time to complete. The operations are assigned to specific machines, and no two operations on the same machine can overlap in time. For each pair of operations assigned to the same machine, a binary decision variable determines the order in which they are processed. If one operation is scheduled before the other, the corresponding binary variable is set to 1; otherwise, it is set to 0. A large constant value of 100 is used to enforce the order of operations on shared machines. The start time of each operation must be non-negative, and the start time of the second operation in each job must be at least 1 unit of time after the start time of the first operation in the same job. The total completion time, or makespan, is defined as the maximum completion time across all operations. The objective is to minimize the makespan by determining the optimal start times for all operations and the order of operations on shared machines, while ensuring that all constraints are satisfied.




Additional information: 
- There are 3 machines, numbered from 0 to 2
- The assignment or operations to machines is the following:
	- Operation 0 of Job 0: Machine 2
	- Operation 1 of Job 0: Machine 1
	- Operation 0 of Job 1: Machine 2
	- Operation 1 of Job 1: Machine 2
	- Operation 0 of Job 2: Machine 2
	- Operation 1 of Job 2: Machine 1
	- Operation 0 of Job 3: Machine 1
	- Operation 1 of Job 3: Machine 0
	- Operation 0 of Job 4: Machine 2
	- Operation 1 of Job 4: Machine 0
	- Operation 0 of Job 5: Machine 0
	- Operation 1 of Job 5: Machine 1
	- Operation 0 of Job 6: Machine 0
	- Operation 1 of Job 6: Machine 1",5.0
['Facility Dispersion Problem'],"Select two facilities from five potential locations (Node 0, Node 1, Node 2, Node 3, and Node 4) to maximize the minimum distance between any two selected facilities. Each location can either be selected (1) or not selected (0). For every pair of locations, determine whether both are selected as facilities, represented by a binary decision variable. The distances between the locations are scaled by a factor of 1,000,000 and are as follows: Node 0 and Node 1: 19 units, Node 0 and Node 2: 21 units, Node 0 and Node 3: 31 units, Node 0 and Node 4: 35 units, Node 1 and Node 0: 29 units, Node 1 and Node 2: 13 units, Node 1 and Node 3: 46 units, Node 1 and Node 4: 37 units, Node 2 and Node 0: 50 units, Node 2 and Node 1: 22 units, Node 2 and Node 3: 49 units, Node 2 and Node 4: 33 units, Node 3 and Node 0: 18 units, Node 3 and Node 1: 20 units, Node 3 and Node 2: 46 units, Node 3 and Node 4: 33 units, Node 4 and Node 0: 18 units, Node 4 and Node 1: 26 units, Node 4 and Node 2: 39 units, Node 4 and Node 3: 43 units. The total number of selected facilities must equal two. For every pair of locations, the selection of both facilities in the pair is only possible if both individual facilities are selected, enforced through constraints linking the pairwise selection variables to the individual facility selection variables. All decision variables are binary, ensuring facilities are either fully selected or not selected at all. The objective is to maximize the minimum distance between any two selected facilities, ensuring geographical dispersion while adhering to the constraints on pairwise selection and total facility count.",46.0
['Job Shop'],"The problem involves scheduling operations for six jobs (Job 0 through Job 5) in a manufacturing facility, where each job consists of two operations that must be performed in sequence. Each operation has a processing time of 1 unit of time. Operations from different jobs may share the same machine, and a machine can only process one operation at a time. The goal is to minimize the total time to complete all jobs, known as the makespan.

For each job, the second operation cannot start until the first operation is completed, ensuring a sequence within each job. Binary variables are used to determine the order of operations on shared machines. If a binary variable is set to 1, it indicates that one operation is scheduled before another on the same machine; if set to 0, the order is reversed. A large constant (1000) is used in the constraints to enforce this sequencing logic.

The makespan must be at least as large as the completion time of every operation across all jobs. All start times for operations must be non-negative, and the binary variables must be either 0 or 1. The objective is to determine the start times for all operations and the sequence of operations on shared machines to minimize the makespan, ensuring efficient completion of all jobs.

Constraints include ensuring that the start time of the second operation in each job is at least 1 unit of time after the start time of the first operation. For operations sharing the same machine, one operation must finish before the other starts, enforced by the binary variables and the large constant. The makespan must be at least as large as the completion time of every operation, and all start times must be non-negative. The binary variables must be either 0 or 1 to determine the correct sequence of operations on shared machines.

ADDITIONAL INPUT DATA:

1) Sets and indices
- Jobs: J = {0, 1, 2, 3, 4, 5}
- For each job j in J, there are 2 operations indexed k = 1..2. We denote operation (j,k).
- Operation identifiers: we'll flatten operations into a set O with elements o = (j,k) and also give each a unique integer id o_id = 0..11 for modeling convenience.
- Machines: M = {A, B, C}

2) Machine assignment for every operation (explicit)
- Operation (0,1) -> Machine A
- Operation (0,2) -> Machine B
- Operation (1,1) -> Machine A
- Operation (1,2) -> Machine C
- Operation (2,1) -> Machine B
- Operation (2,2) -> Machine C
- Operation (3,1) -> Machine A
- Operation (3,2) -> Machine B
- Operation (4,1) -> Machine C
- Operation (4,2) -> Machine A
- Operation (5,1) -> Machine B
- Operation (5,2) -> Machine C

3) Processing durations (time units)
All operations have processing time p(o) = 1",4.0
['Job Shop'],"In a manufacturing facility, six distinct jobs need to be processed on shared machines. Each job consists of two operations that must be performed in a specific order, with the second operation starting only after the first operation is completed. Each operation has a processing time of 1 unit. The goal is to minimize the total completion time, known as the makespan, by scheduling operations on the machines efficiently.

Each operation is assigned to a specific machine, and some operations from different jobs share the same machine, creating potential conflicts. To resolve these conflicts, the scheduler must determine the order in which operations are processed on each machine. This is achieved using binary variables, where a value of 1 indicates that one operation is scheduled before another, and 0 indicates the opposite. A large constant of 1000 is used in the constraints to ensure that only one of the two possible orders is active at any time, preventing overlapping operations on the same machine.

The start time of each operation must be non-negative, and the makespan must be at least as large as the completion time of every operation. The precedence constraints ensure that for each job, the start time of the second operation is at least 1 unit of time after the start time of the first operation. The machine capacity constraints ensure that for every pair of operations assigned to the same machine, one operation must finish before the other starts, determined by the binary variables.

The objective is to minimize the makespan by scheduling the operations in a way that respects the precedence constraints within each job, avoids overlapping operations on the same machine, and ensures all start times are non-negative. The solution must also accurately reflect the completion time of the last operation, ensuring the makespan is minimized.

ADDITIONAL INPUT DATA:

1) Sets and indices
- Jobs: J = {1, 2, 3, 4, 5, 6}
- For each job j in J, there are 2 operations indexed k = 1..2. We denote operation (j,k).
- Machines: M = {1, 2, 3}

2) Machine assignment for every operation (which machine executes the operation)
- Operation (1,1) -> Machine 1
- Operation (1,2) -> Machine 2
- Operation (2,1) -> Machine 1
- Operation (2,2) -> Machine 3
- Operation (3,1) -> Machine 2
- Operation (3,2) -> Machine 3
- Operation (4,1) -> Machine 1
- Operation (4,2) -> Machine 2
- Operation (5,1) -> Machine 2
- Operation (5,2) -> Machine 3
- Operation (6,1) -> Machine 3
- Operation (6,2) -> Machine 1

3) Processing times (duration) for each operation
- All operations have processing time p_{j,k} = 1",4.0
['TravelingSalesman'],"The goal is to minimize the total travel cost for a delivery vehicle visiting six cities: City 0, City 1, City 2, City 3, City 4, and City 5. The vehicle must visit each city exactly once and return to the starting point, ensuring the route forms a single tour without subtours. The decision variables include binary choices for whether the vehicle travels directly from one city to another and general integer variables representing the sequence in which cities are visited. The travel costs between cities are as follows: from City 0 to City 1 costs 281, to City 2 costs 300, to City 3 costs 307, to City 4 costs 313, and to City 5 costs 308; from City 1 to City 0 costs 314, to City 2 costs 313, to City 3 costs 324, to City 4 costs 321, and to City 5 costs 323; from City 2 to City 0 costs 317, to City 1 costs 277, to City 3 costs 297, to City 4 costs 299, and to City 5 costs 308; from City 3 to City 0 costs 287, to City 1 costs 304, to City 2 costs 291, to City 4 costs 299, and to City 5 costs 320; from City 4 to City 0 costs 312, to City 1 costs 314, to City 2 costs 292, to City 3 costs 322, and to City 5 costs 275; from City 5 to City 0 costs 320, to City 1 costs 282, to City 2 costs 280, to City 3 costs 313, and to City 4 costs 321. The constraints include ensuring the vehicle arrives at and departs from each city exactly once, assigning sequence numbers to cities to prevent subtours, and ensuring sequence numbers are unique and range from 0 to 5. Subtour elimination is enforced by linking route decisions with sequence numbers, ensuring logical visit order and preventing invalid loops. The solution must respect all constraints to form a valid tour while minimizing total travel costs.",1741.0
['Capacitated Lot-sizing Problem (CLSP)'],"Minimize the total operational costs, which include production setup costs of 145.2319299071881 per production run, machine startup costs of 65.79360965435782 per startup, inventory holding costs of 0.8652264753415143 for Product 0, 0.9341662877492469 for Product 1, and 1.07339072521956 for Product 2 per unit, and backlogging penalties of 7.607410261300208 for Product 0, 6.920344391340704 for Product 1, and 6.497781941350707 for Product 2 per unit. The decisions include whether to produce each product on each machine in each period, whether to start up a machine for a specific product in a given period, the exact amount of each product to produce on each machine in each period, how much of each product to keep in inventory at the end of each period, and how much to backlog if demand cannot be met. 

The constraints include meeting customer demand in each period, where the total production of each product across both machines, plus any inventory carried over from the previous period, minus any backlog from the previous period, must equal the demand for that period plus the current inventory minus the current backlog. The demands are 21.53845915883999 for Product 0 in Period 0, 22.99877365370049 in Period 1, and 20.41750946364395 in Period 2; 24.34292430654904 for Product 1 in Period 0, 18.69161579278047 in Period 1, and 16.96075239636408 in Period 2; and 15.44135005337596 for Product 2 in Period 0, 24.75403844533352 in Period 1, and 17.09921582696376 in Period 2. 

The total production quantity for each product on each machine in each period, plus any startup time required, must not exceed the machine's capacity. The startup time for Machine 0 is 6.900949355420833, and for Machine 1, it is 7.255877688483005. The capacity of Machine 0 is 73.62985121550206, and for Machine 1, it is 69.3191618930891. Each machine can only be used for one product at a time in each period, meaning the sum of production decisions for all products on a single machine in a given period cannot exceed 1. 

If a machine is used to produce a product in a period but was not used for that product in the previous period, a startup cost is incurred. For the first period, a startup is automatically required if production occurs. Production quantities, inventory levels, and backlogs must be non-negative, and production and startup decisions are binary (0 or 1).",856.1453747955272
['TravelingSalesman'],"A logistics company must deliver packages to seven cities: City 0, City 1, City 2, City 3, City 4, City 5, and City 6. The goal is to determine the most efficient route that minimizes the total delivery cost while ensuring each city is visited exactly once and the route forms a single continuous loop. The delivery costs between cities are as follows:  

- From City 0: To City 1 costs 277, to City 2 costs 301, to City 3 costs 299, to City 4 costs 301, to City 5 costs 280, and to City 6 costs 282.  
- From City 1: To City 0 costs 311, to City 2 costs 291, to City 3 costs 291, to City 4 costs 310, to City 5 costs 292, and to City 6 costs 313.  
- From City 2: To City 0 costs 315, to City 1 costs 310, to City 3 costs 285, to City 4 costs 320, to City 5 costs 278, and to City 6 costs 311.  
- From City 3: To City 0 costs 290, to City 1 costs 289, to City 2 costs 313, to City 4 costs 289, to City 5 costs 320, and to City 6 costs 305.  
- From City 4: To City 0 costs 277, to City 1 costs 313, to City 2 costs 325, to City 3 costs 300, to City 5 costs 300, and to City 6 costs 281.  
- From City 5: To City 0 costs 281, to City 1 costs 301, to City 2 costs 311, to City 3 costs 292, to City 4 costs 299, and to City 6 costs 305.  
- From City 6: To City 0 costs 280, to City 1 costs 291, to City 2 costs 311, to City 3 costs 298, to City 4 costs 275, and to City 5 costs 298.  

The problem requires that each city is visited exactly once and that each city is the starting point for exactly one trip. To ensure the route forms a single continuous loop without smaller disconnected loops, the company uses constraints involving the position of each city in the tour. Each city is assigned a position in the delivery sequence, ranging from 1 to 7, and these positions must satisfy constraints that prevent subtours. For example, if City 1 is visited before City 2, the position of City 1 must be less than that of City 2. The objective is to minimize the total delivery cost, which is the sum of the costs of all trips taken, while satisfying all constraints.",1988.0
['Set Cover'],"Cell Tower Deployment for Regional Coverage

    You are tasked with deploying cell towers across a region to maximize population coverage while adhering to a strict budget constraint. The region is divided into 34 distinct areas, each with a specific population size that needs to be covered by the cell towers. Your goal is to determine which towers to build and which areas to cover to ensure the maximum number of people have access to cellular service.

    #### Key Decisions:
    1. **Tower Deployment**: Decide whether to build each of the 30 available cell towers. Each tower has a unique construction cost, and building it will enable coverage for certain areas.
    2. **Area Coverage**: Determine which of the 34 areas will be covered by the deployed towers. An area is considered covered if at least one of the towers that can serve it is built.

    #### Objective:
    Maximize the total population covered by the deployed cell towers. The population sizes for the 34 areas are as follows:
- Area 0: 3,328 people
- Area 1: 2,066 people
- Area 2: 2,261 people
- Area 3: 4,527 people
- Area 4: 4,205 people
- Area 5: 4,927 people
- Area 6: 2,941 people
- Area 7: 4,277 people
- Area 8: 3,276 people
- Area 9: 4,326 people
- Area 10: 2,852 people
- Area 11: 3,957 people
- Area 12: 2,068 people
- Area 13: 4,724 people
- Area 14: 3,226 people
- Area 15: 3,575 people
- Area 16: 2,922 people
- Area 17: 3,850 people
- Area 18: 4,898 people
- Area 19: 2,288 people
- Area 20: 4,726 people
- Area 21: 2,513 people
- Area 22: 2,336 people
- Area 23: 4,669 people
- Area 24: 4,626 people
- Area 25: 4,585 people
- Area 26: 4,367 people
- Area 27: 4,981 people
- Area 28: 4,049 people
- Area 29: 4,948 people
- Area 30: 2,182 people
- Area 31: 2,421 people
- Area 32: 3,061 people
- Area 33: 4,310 people

    #### Constraints:
    1. **Coverage Requirements**: Each area must be covered by at least one of the towers that can serve it. For example:
       - Area 0 can be covered by Towers 0, 3, 4, 7, 9, 16, 17, 20, 22, 24, 25, 26, or 27.
       - Area 1 can be covered by Towers 0, 1, 15, 19, 22, 23, 25, 26, 27, or 29.
       - Full coverage relationships for all areas:
   - Area 0 can be covered by Towers Tower 0, Tower 3, Tower 4, Tower 7, Tower 9, Tower 16, Tower 17, Tower 20, Tower 22, Tower 24, Tower 25, Tower 26, Tower 27.
   - Area 1 can be covered by Towers Tower 0, Tower 1, Tower 15, Tower 19, Tower 22, Tower 23, Tower 25, Tower 26, Tower 27, Tower 29.
   - Area 2 can be covered by Towers Tower 0, Tower 1, Tower 2, Tower 3, Tower 4, Tower 7, Tower 8, Tower 13, Tower 17, Tower 18, Tower 21, Tower 23, Tower 25, Tower 28, Tower 29.
   - Area 3 can be covered by Towers Tower 0, Tower 6, Tower 7, Tower 16, Tower 17, Tower 19, Tower 20, Tower 22, Tower 24, Tower 29.
   - Area 4 can be covered by Towers Tower 0, Tower 4, Tower 5, Tower 6, Tower 7, Tower 8, Tower 10, Tower 13, Tower 14, Tower 18, Tower 22, Tower 25, Tower 26.
   - Area 5 can be covered by Towers Tower 1, Tower 2, Tower 3, Tower 8, Tower 11, Tower 12, Tower 14, Tower 17, Tower 19, Tower 25, Tower 26, Tower 29.
   - Area 6 can be covered by Towers Tower 1, Tower 2, Tower 6, Tower 7, Tower 9, Tower 11, Tower 17, Tower 18, Tower 19, Tower 20, Tower 26, Tower 27, Tower 29.
   - Area 7 can be covered by Towers Tower 3, Tower 5, Tower 7, Tower 8, Tower 11, Tower 12, Tower 14, Tower 20, Tower 27, Tower 29.
   - Area 8 can be covered by Towers Tower 2, Tower 5, Tower 6, Tower 8, Tower 11, Tower 17, Tower 19, Tower 20, Tower 21, Tower 22, Tower 23, Tower 27.
   - Area 9 can be covered by Towers Tower 1, Tower 5, Tower 7, Tower 8, Tower 10, Tower 12, Tower 14, Tower 17, Tower 19, Tower 20, Tower 21, Tower 22, Tower 24, Tower 26, Tower 29.
   - Area 10 can be covered by Towers Tower 2, Tower 4, Tower 6, Tower 10, Tower 12, Tower 14, Tower 15, Tower 18, Tower 20, Tower 22, Tower 23, Tower 28.
   - Area 11 can be covered by Towers Tower 4, Tower 7, Tower 8, Tower 11, Tower 12, Tower 13, Tower 17, Tower 18, Tower 22, Tower 23, Tower 26, Tower 27.
   - Area 12 can be covered by Towers Tower 1, Tower 2, Tower 3, Tower 4, Tower 5, Tower 13, Tower 15, Tower 16, Tower 20, Tower 24, Tower 29.
   - Area 13 can be covered by Towers Tower 0, Tower 2, Tower 3, Tower 8, Tower 10, Tower 12, Tower 14, Tower 16, Tower 17, Tower 19, Tower 20, Tower 22, Tower 23, Tower 28.
   - Area 14 can be covered by Towers Tower 0, Tower 3, Tower 5, Tower 8, Tower 9, Tower 13, Tower 14, Tower 16, Tower 22, Tower 23, Tower 25, Tower 28.
   - Area 15 can be covered by Towers Tower 0, Tower 3, Tower 4, Tower 5, Tower 6, Tower 10, Tower 11, Tower 15, Tower 16, Tower 17, Tower 19, Tower 20, Tower 24, Tower 28, Tower 29.
   - Area 16 can be covered by Towers Tower 1, Tower 2, Tower 7, Tower 9, Tower 15, Tower 18, Tower 20, Tower 21, Tower 25, Tower 26, Tower 27, Tower 28.
   - Area 17 can be covered by Towers Tower 4, Tower 5, Tower 6, Tower 8, Tower 13, Tower 15, Tower 16, Tower 17, Tower 18, Tower 19, Tower 21, Tower 24, Tower 28, Tower 29.
   - Area 18 can be covered by Towers Tower 0, Tower 2, Tower 3, Tower 7, Tower 9, Tower 10, Tower 11, Tower 12, Tower 14, Tower 16, Tower 19, Tower 20, Tower 21, Tower 24, Tower 26.
   - Area 19 can be covered by Towers Tower 0, Tower 1, Tower 2, Tower 7, Tower 8, Tower 10, Tower 16, Tower 20, Tower 22, Tower 23, Tower 24, Tower 26, Tower 27, Tower 29.
   - Area 20 can be covered by Towers Tower 3, Tower 4, Tower 6, Tower 7, Tower 13, Tower 15, Tower 17, Tower 18, Tower 19, Tower 22, Tower 23, Tower 24, Tower 27, Tower 28, Tower 29.
   - Area 21 can be covered by Towers Tower 1, Tower 3, Tower 10, Tower 12, Tower 13, Tower 14, Tower 20, Tower 21, Tower 23, Tower 25, Tower 26, Tower 29.
   - Area 22 can be covered by Towers Tower 4, Tower 5, Tower 6, Tower 7, Tower 8, Tower 13, Tower 14, Tower 17, Tower 25, Tower 28.
   - Area 23 can be covered by Towers Tower 0, Tower 1, Tower 2, Tower 3, Tower 14, Tower 17, Tower 20, Tower 25, Tower 26, Tower 27, Tower 28.
   - Area 24 can be covered by Towers Tower 0, Tower 1, Tower 5, Tower 6, Tower 12, Tower 13, Tower 15, Tower 21, Tower 24, Tower 27, Tower 29.
   - Area 25 can be covered by Towers Tower 4, Tower 6, Tower 9, Tower 13, Tower 14, Tower 15, Tower 17, Tower 21, Tower 22, Tower 25, Tower 28, Tower 29.
   - Area 26 can be covered by Towers Tower 1, Tower 6, Tower 10, Tower 15, Tower 17, Tower 18, Tower 21, Tower 23, Tower 24, Tower 26, Tower 27, Tower 28.
   - Area 27 can be covered by Towers Tower 1, Tower 2, Tower 3, Tower 5, Tower 7, Tower 12, Tower 16, Tower 19, Tower 21, Tower 23, Tower 26, Tower 27, Tower 28, Tower 29.
   - Area 28 can be covered by Towers Tower 1, Tower 2, Tower 6, Tower 7, Tower 8, Tower 10, Tower 13, Tower 16, Tower 18, Tower 19, Tower 21, Tower 22, Tower 27, Tower 28.
   - Area 29 can be covered by Towers Tower 0, Tower 2, Tower 3, Tower 4, Tower 7, Tower 8, Tower 9, Tower 10, Tower 12, Tower 14, Tower 20, Tower 21, Tower 22, Tower 28, Tower 29.
   - Area 30 can be covered by Towers Tower 2, Tower 4, Tower 6, Tower 7, Tower 8, Tower 9, Tower 11, Tower 16, Tower 17, Tower 24.
   - Area 31 can be covered by Towers Tower 0, Tower 9, Tower 14, Tower 16, Tower 17, Tower 19, Tower 20, Tower 22, Tower 25, Tower 26, Tower 27.
   - Area 32 can be covered by Towers Tower 3, Tower 4, Tower 6, Tower 8, Tower 9, Tower 10, Tower 17, Tower 18, Tower 20, Tower 23, Tower 25, Tower 26, Tower 27, Tower 28, Tower 29.
   - Area 33 can be covered by Towers Tower 0, Tower 1, Tower 2, Tower 4, Tower 5, Tower 8, Tower 10, Tower 13, Tower 15, Tower 20, Tower 22, Tower 26, Tower 27, Tower 28.

    2. **Budget Constraint**: The total cost of building the selected towers must not exceed the available budget of 675 units. The construction costs for the towers are:
   - Tower 0: 248 units
   - Tower 1: 226 units
   - Tower 2: 454 units
   - Tower 3: 466 units
   - Tower 4: 241 units
   - Tower 5: 201 units
   - Tower 6: 415 units
   - Tower 7: 486 units
   - Tower 8: 485 units
   - Tower 9: 492 units
   - Tower 10: 249 units
   - Tower 11: 486 units
   - Tower 12: 417 units
   - Tower 13: 327 units
   - Tower 14: 257 units
   - Tower 15: 486 units
   - Tower 16: 438 units
   - Tower 17: 266 units
   - Tower 18: 473 units
   - Tower 19: 268 units
   - Tower 20: 293 units
   - Tower 21: 379 units
   - Tower 22: 476 units
   - Tower 23: 482 units
   - Tower 24: 367 units
   - Tower 25: 239 units
   - Tower 26: 368 units
   - Tower 27: 492 units
   - Tower 28: 454 units
   - Tower 29: 319 units

    3. **Binary Decisions**: Each tower can either be built (1) or not built (0), and each area can either be covered (1) or not covered (0).

    #### Summary:
    Select which towers to build and which areas to cover to maximize the total population served, ensuring coverage requirements are met and the total construction cost does not exceed the budget. The solution must account for the specific coverage capabilities of each tower and the population sizes of the areas.",107698.0
"['Capacitated Lot-sizing Problem (CLSP)', 'Production Planning Problem', 'Operations Optimization']","Minimize the total operational costs, which include production setup costs, machine startup costs, inventory holding costs, and backlogging costs, while meeting customer demand for each product in each period. The decisions involve determining whether to produce each product on each machine in each period, deciding whether to start up each machine for each product in each period, determining the exact quantity of each product to produce on each machine in each period, and deciding how much inventory to carry over or how much demand to backlog for each product in each period. The total cost includes production setup costs of 149.1695690337089 per production run, machine startup costs of 69.24269269143792 per machine startup, inventory holding costs of 1.080318154052025 for Product 0 and 1.143069947055348 for Product 1, and backlogging costs of 6.798895023015501 for Product 0 and 6.372651501311341 for Product 1. The constraints ensure that the total production of each product across all machines, plus any inventory carried over from the previous period, minus any backlog from the previous period, equals the demand for that product in the current period, plus any inventory carried forward, minus any backlogged demand. The demands are 22.92965094851524 units for Product 0 in Period 0, 19.03396834281949 units in Period 1, and 18.90167422155575 units in Period 2, and 19.80185049682801 units for Product 1 in Period 0, 24.22810173621122 units in Period 1, and 16.84556169689551 units in Period 2. The production quantity on each machine, plus the startup time, cannot exceed the machine's capacity, which is 76.7045484622153 for Machine 0 and 69.3695364951939 for Machine 1. Each machine can only produce one product at a time in any given period. If a machine is used for production in a period but was not used in the previous period, a startup cost is incurred. Production quantities, inventory levels, and backlogs must be non-negative, and production and startup decisions must be binary.",564.4326342045792
[],,
['Facility Dispersion Problem'],"You are tasked with optimizing the placement of facilities across a network of five locations (Node 0, Node 1, Node 2, Node 3, and Node 4) to maximize the overall dispersion between the selected facilities. Dispersion is measured by the weighted distances between pairs of facilities, where the weights represent the importance or benefit of separating specific pairs. Your goal is to select exactly three facilities out of the five possible locations while ensuring that the total dispersion benefit is maximized.

#### Key Decisions:
- **Facility Selection:** Decide which three out of the five locations will host the facilities. Each location can either be selected (1) or not selected (0).
- **Pairwise Dispersion Activation:** Determine whether the dispersion benefit between a pair of selected facilities is activated. This is represented by a binary decision (1 if both facilities in the pair are selected, 0 otherwise).

#### Objective:
Maximize the total dispersion benefit across all pairs of selected facilities. The dispersion benefit between each pair of locations is as follows:
- Node 0 and Node 1: 17 units
- Node 0 and Node 2: 18 units
- Node 0 and Node 3: 21 units
- Node 0 and Node 4: 22 units
- Node 1 and Node 0: 22 units
- Node 1 and Node 2: 15 units
- Node 1 and Node 3: 21 units
- Node 1 and Node 4: 21 units
- Node 2 and Node 0: 16 units
- Node 2 and Node 1: 21 units
- Node 2 and Node 3: 23 units
- Node 2 and Node 4: 17 units
- Node 3 and Node 0: 21 units
- Node 3 and Node 1: 22 units
- Node 3 and Node 2: 19 units
- Node 3 and Node 4: 24 units
- Node 4 and Node 0: 24 units
- Node 4 and Node 1: 16 units
- Node 4 and Node 2: 15 units
- Node 4 and Node 3: 23 units

#### Constraints:
1. **Facility Selection Limit:** Exactly three facilities must be selected out of the five locations. This means the sum of selected facilities must equal three.
2. **Pairwise Dispersion Activation Rules:**
   - The dispersion benefit between two locations can only be activated if both locations are selected.
   - If either location in a pair is not selected, the dispersion benefit for that pair cannot be activated.
   - If both locations in a pair are selected, the dispersion benefit must be activated.

#### Numerical Parameters:
- The dispersion benefits between each pair of locations are explicitly provided in the objective description above.
- The total number of facilities to be selected is fixed at three.

#### Practical Implications:
This problem ensures that the selected facilities are spread out in a way that maximizes their overall separation benefit, which could be critical in scenarios such as minimizing risk, optimizing coverage, or ensuring redundancy. The constraints ensure that the solution is both feasible and aligned with the operational requirements of selecting exactly three facilities.

By solving this problem, you will determine the optimal set of three facilities and the corresponding pairwise dispersion benefits that maximize the total separation value across the network.",135.0
